,Unnamed: 0,label,gender,profession,ideology_binary,ideology_multiclass,tweet,cleaned_tweet
1169,1169,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Muchas familias del campo y de la mar vivís este tiempo con inquietud. Por la inflación y la sequía. [HASHTAG] seguirá actuando, pero necesitamos la suma de todos. El Gobierno central se tiene que comprometer más. El agua es vital para la vida.","Muchas familias del campo y de la mar vivís este tiempo con inquietud. Por la inflación y la sequía. [HASHTAG] seguirá actuando, pero necesitamos la suma de todos. El Gobierno central se tiene que comprometer más. El agua es vital para la vida."
1170,1170,1a1447720d9763418abc7703dec16a39,1,2,1,2,Desde el primer día ha sido nuestra prioridad y ése va a seguir siendo el camino: invertir más en Sanidad Pública. Sé que queda mucho por hacer. Hemos dedicado 44M€ a la provincia de Jaén y sólo en 2022 hay reformas previstas en centros sanitarios de 40 municipios jiennenses.,Desde el primer día ha sido nuestra prioridad y ése va a seguir siendo el camino: invertir más en Sanidad Pública. Sé que queda mucho por hacer. Hemos dedicado 44M€ a la provincia de Jaén y sólo en 2022 hay reformas previstas en centros sanitarios de 40 municipios jiennenses.
1171,1171,1a1447720d9763418abc7703dec16a39,1,2,1,2,La Salud Mental no puede ser un tabú ni un estigma. Estrenamos las nuevas instalaciones de la Unidad de Trastornos de la Conducta Alimentaria de Málaga en el Centro Guadalmedina. Sumamos soluciones y seguimos reforzando la Sanidad Pública en nuestra comunidad.,La Salud Mental no puede ser un tabú ni un estigma. Estrenamos las nuevas instalaciones de la Unidad de Trastornos de la Conducta Alimentaria de Málaga en el Centro Guadalmedina. Sumamos soluciones y seguimos reforzando la Sanidad Pública en nuestra comunidad.
1172,1172,1a1447720d9763418abc7703dec16a39,1,2,1,2,Los Gobiernos del [POLITICAL_PARTY] funcionan. Ahí están los datos: 1 de cada 2 nuevos afiliados a la Seguridad Social son andaluces. No da igual quién gobierne. A Castilla y León le sienta bien la gestión de @user . ¡Tienes el apoyo de todo el @user  @user !.,Los Gobiernos del [POLITICAL_PARTY] funcionan. Ahí están los datos: 1 de cada 2 nuevos afiliados a la Seguridad Social son andaluces. No da igual quién gobierne. A Castilla y León le sienta bien la gestión de @user . ¡Tienes el apoyo de todo el @user  @user !.
1173,1173,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Damos los primeros pasos de la rehabilitación del Convento de la Trinidad. Será un gran centro dedicado a la Cultura. Tras años y años de parálisis, vamos a incorporarlo al catálogo de espacios culturales de Málaga. La inversión supera los 18M€.","Damos los primeros pasos de la rehabilitación del Convento de la Trinidad. Será un gran centro dedicado a la Cultura. Tras años y años de parálisis, vamos a incorporarlo al catálogo de espacios culturales de Málaga. La inversión supera los 18M€."
1174,1174,1a1447720d9763418abc7703dec16a39,1,2,1,2,"En [HASHTAG] tenemos la tasa de paro más baja en 14 años. No es suficiente, pero son datos que demuestran que las cosas se están haciendo bien. Seguiremos apostando por la FP porque da oportunidades a los jóvenes. Y los Presupuestos van a generar bienestar, riqueza y futuro.","En [HASHTAG] tenemos la tasa de paro más baja en 14 años. No es suficiente, pero son datos que demuestran que las cosas se están haciendo bien. Seguiremos apostando por la FP porque da oportunidades a los jóvenes. Y los Presupuestos van a generar bienestar, riqueza y futuro."
1175,1175,1a1447720d9763418abc7703dec16a39,1,2,1,2,El [HASHTAG] es un día especial para reivindicar nuestra historia en común y la larga trayectoria de éxito de España. Un día para pensar en todo lo que nos une. Celebremos con optimismo el .,El [HASHTAG] es un día especial para reivindicar nuestra historia en común y la larga trayectoria de éxito de España. Un día para pensar en todo lo que nos une. Celebremos con optimismo el .
1176,1176,1a1447720d9763418abc7703dec16a39,1,2,1,2,"[HASHTAG] sigue haciendo historia con el deporte. Acabamos de celebrar los primeros Campeonatos del Mundo de SkySnow. Una apuesta más por uno de nuestros mayores orgullos: Sierra Nevada. Y una andaluza es subcampeona mundial. Silvia Lara, de Jaén. Enhorabuena.","[HASHTAG] sigue haciendo historia con el deporte. Acabamos de celebrar los primeros Campeonatos del Mundo de SkySnow. Una apuesta más por uno de nuestros mayores orgullos: Sierra Nevada. Y una andaluza es subcampeona mundial. Silvia Lara, de Jaén. Enhorabuena."
1177,1177,1a1447720d9763418abc7703dec16a39,1,2,1,2,Creemos en Almería y en su gente. Y apostamos por su liderazgo desde el máximo entendimiento y la colaboración leal de todas las administraciones. Nunca San Telmo ha estado tan cerca de esta maravillosa tierra.,Creemos en Almería y en su gente. Y apostamos por su liderazgo desde el máximo entendimiento y la colaboración leal de todas las administraciones. Nunca San Telmo ha estado tan cerca de esta maravillosa tierra.
1178,1178,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Se nos han hecho muy largos estos dos años sin poder vivir con plenitud la Semana Santa. Su olor, su belleza y todo lo que la hace tan nuestra vuelve a la calle. [HASHTAG] está orgullosa de sus cofradías y hermandades. Mi recuerdo este [HASHTAG] a los que ya no están.","Se nos han hecho muy largos estos dos años sin poder vivir con plenitud la Semana Santa. Su olor, su belleza y todo lo que la hace tan nuestra vuelve a la calle. [HASHTAG] está orgullosa de sus cofradías y hermandades. Mi recuerdo este [HASHTAG] a los que ya no están."
1179,1179,1a1447720d9763418abc7703dec16a39,1,2,1,2,🇪🇺 Arrancamos la agenda de una intensa jornada en Bruselas. Me reúno en el Comité de las Regiones con @user  presidente del @user . Estos años hemos multiplicado la presencia en Europa para posicionar con más fuerza la voz de [HASHTAG] en la UE. Ése es el camino.,:European_Union: Arrancamos la agenda de una intensa jornada en Bruselas. Me reúno en el Comité de las Regiones con @user  presidente del @user . Estos años hemos multiplicado la presencia en Europa para posicionar con más fuerza la voz de [HASHTAG] en la UE. Ése es el camino.
1180,1180,1a1447720d9763418abc7703dec16a39,1,2,1,2,"La Educación Pública de [HASHTAG] seguirá fomentando la cultura del esfuerzo. Los alumnos andaluces recibirán el mayor número de horas en lenguas española y extranjeras y Matemáticas desde 1990. Y, por supuesto, ofertaremos la asignatura de Filosofía como optativa en la ESO.","La Educación Pública de [HASHTAG] seguirá fomentando la cultura del esfuerzo. Los alumnos andaluces recibirán el mayor número de horas en lenguas española y extranjeras y Matemáticas desde 1990. Y, por supuesto, ofertaremos la asignatura de Filosofía como optativa en la ESO."
1181,1181,1a1447720d9763418abc7703dec16a39,1,2,1,2,Estamos a un mes de la Navidad y la afrontamos con esperanza: [HASHTAG] sigue creciendo por encima de la media española y tenemos la ilusión y el potencial para superar la difícil coyuntura que vivimos. Deseo que sea una campaña navideña positiva para todos.,Estamos a un mes de la Navidad y la afrontamos con esperanza: [HASHTAG] sigue creciendo por encima de la media española y tenemos la ilusión y el potencial para superar la difícil coyuntura que vivimos. Deseo que sea una campaña navideña positiva para todos.
1182,1182,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Los libros encierran miles de historias que nos hacen soñar a lo grande. Regalar libros estas Navidades es regalar cultura, conocimiento, pero también la ilusión de lo que está por descubrir. En [HASHTAG] hay mucho talento. Todo mi apoyo al sector librero.","Los libros encierran miles de historias que nos hacen soñar a lo grande. Regalar libros estas Navidades es regalar cultura, conocimiento, pero también la ilusión de lo que está por descubrir. En [HASHTAG] hay mucho talento. Todo mi apoyo al sector librero."
1183,1183,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Esta noche daré el tradicional [HASHTAG] desde una cooperativa de aceite de oliva de Bailén, en Jaén. Un pequeño homenaje a toda la gente del campo andaluz. Lo hemos preparado con mimo y cariño. Os invito a seguirlo a partir de las 21:00h por redes y en @user .","Esta noche daré el tradicional [HASHTAG] desde una cooperativa de aceite de oliva de Bailén, en Jaén. Un pequeño homenaje a toda la gente del campo andaluz. Lo hemos preparado con mimo y cariño. Os invito a seguirlo a partir de las 21:00h por redes y en @user ."
1184,1184,1a1447720d9763418abc7703dec16a39,1,2,1,2,"[HASHTAG] respalda con orgullo la candidatura de @user para albergar la . Una apuesta segura, ilusionante y de todos, con un mensaje principal: la sostenibilidad. Estamos volcados en hacer este sueño realidad. Gracias a @user por su interés en .","[HASHTAG] respalda con orgullo la candidatura de @user para albergar la . Una apuesta segura, ilusionante y de todos, con un mensaje principal: la sostenibilidad. Estamos volcados en hacer este sueño realidad. Gracias a @user por su interés en ."
1185,1185,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Sumamos un activo industrial de primer nivel. @user redobla su apuesta por [HASHTAG] con la apertura de su imponente fábrica en Antequera. Prevén generar unos 300 empleos directos, indirectos o inducidos. Las ventajas competitivas que ofrecemos funcionan.","Sumamos un activo industrial de primer nivel. @user redobla su apuesta por [HASHTAG] con la apertura de su imponente fábrica en Antequera. Prevén generar unos 300 empleos directos, indirectos o inducidos. Las ventajas competitivas que ofrecemos funcionan."
1186,1186,1a1447720d9763418abc7703dec16a39,1,2,1,2,Los fondos europeos tienen que llegar a la Bahía de Cádiz. Planteamos al Gobierno central la inversión de 673M€ en ocho proyectos que potenciarán la industria naval. El PERTE es necesario. Y la colaboración de todos puede hacerlo realidad. [HASHTAG] está en las soluciones.,Los fondos europeos tienen que llegar a la Bahía de Cádiz. Planteamos al Gobierno central la inversión de 673M€ en ocho proyectos que potenciarán la industria naval. El PERTE es necesario. Y la colaboración de todos puede hacerlo realidad. [HASHTAG] está en las soluciones.
1187,1187,1a1447720d9763418abc7703dec16a39,1,2,1,2,Me siento orgulloso de recibir en Jaén el [HASHTAG] por la labor del Gobierno andaluz en estos años. Un reconocimiento a los trabajadores de @user . Gracias al sector de la construcción y la promoción de obras por su resistencia y empuje.. Estamos a vuestro lado.,Me siento orgulloso de recibir en Jaén el [HASHTAG] por la labor del Gobierno andaluz en estos años. Un reconocimiento a los trabajadores de @user . Gracias al sector de la construcción y la promoción de obras por su resistencia y empuje.. Estamos a vuestro lado.
1188,1188,1a1447720d9763418abc7703dec16a39,1,2,1,2,🔵 La democracia necesita una alternativa y España necesita esperanza. @user es un magnífico presidente para @user y para España. Mi intervención en la clausura del . [HASHTAG],:blue_circle: La democracia necesita una alternativa y España necesita esperanza. @user es un magnífico presidente para @user y para España. Mi intervención en la clausura del . [HASHTAG]
1189,1189,1a1447720d9763418abc7703dec16a39,1,2,1,2,"[HASHTAG] sueña en grande. Queremos que la [HASHTAG] venga a Málaga. Hoy, en el Día en honor a nuestra tierra en la , pedimos el apoyo de todos a la candidatura @user . Estamos volcados. Es una oportunidad enorme. [HASHTAG].","[HASHTAG] sueña en grande. Queremos que la [HASHTAG] venga a Málaga. Hoy, en el Día en honor a nuestra tierra en la , pedimos el apoyo de todos a la candidatura @user . Estamos volcados. Es una oportunidad enorme. [HASHTAG]."
1190,1190,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Cumplimos. Activamos el Consejo Andaluz de Trabajadores Autónomos para escucharlos de forma periódica. Se lo he trasladado a @user . No tendrá coste para la Administración. Trabajamos para implementar la cuota cero y reducir más trabas. , con los autónomos.","Cumplimos. Activamos el Consejo Andaluz de Trabajadores Autónomos para escucharlos de forma periódica. Se lo he trasladado a @user . No tendrá coste para la Administración. Trabajamos para implementar la cuota cero y reducir más trabas. , con los autónomos."
1191,1191,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Orgulloso de mi equipo. Un Gobierno fiable que cumple y ha sacado adelante importantes medidas en estos meses. Hoy, último Consejo del año. Aprobamos seguir consolidando el empleo estable en la Sanidad Pública con 4.636 plazas para el SAS. [HASHTAG] continúa avanzando.","Orgulloso de mi equipo. Un Gobierno fiable que cumple y ha sacado adelante importantes medidas en estos meses. Hoy, último Consejo del año. Aprobamos seguir consolidando el empleo estable en la Sanidad Pública con 4.636 plazas para el SAS. [HASHTAG] continúa avanzando."
1192,1192,1a1447720d9763418abc7703dec16a39,1,2,1,2,Ponemos la primera piedra para resolver un problema histórico: las inundaciones en el tramo final del Guadalhorce en Málaga. Cumplimos con los afectados. Es una obra de Interés General del Estado. La inversión es de más de 7M€ y la asume @user .,Ponemos la primera piedra para resolver un problema histórico: las inundaciones en el tramo final del Guadalhorce en Málaga. Cumplimos con los afectados. Es una obra de Interés General del Estado. La inversión es de más de 7M€ y la asume @user .
1193,1193,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Las diferencias solo se resuelven desde el diálogo, la empatía y el respeto mutuo. Hay que hacer un esfuerzo por el entendimiento. El acuerdo es el éxito de la sociedad y ese tiene que ser el objetivo permanente y constante de todos los que nos dedicamos a la política.","Las diferencias solo se resuelven desde el diálogo, la empatía y el respeto mutuo. Hay que hacer un esfuerzo por el entendimiento. El acuerdo es el éxito de la sociedad y ese tiene que ser el objetivo permanente y constante de todos los que nos dedicamos a la política."
1194,1194,1a1447720d9763418abc7703dec16a39,1,2,1,2,"La confrontación absurda y la imposición no llevan a nada bueno. En política hay que tener siempre presente que estamos para intentar ayudar a resolver los problemas de la gente. Recuperemos la empatía y la tolerancia, y busquemos puntos de encuentro.","La confrontación absurda y la imposición no llevan a nada bueno. En política hay que tener siempre presente que estamos para intentar ayudar a resolver los problemas de la gente. Recuperemos la empatía y la tolerancia, y busquemos puntos de encuentro."
1195,1195,1a1447720d9763418abc7703dec16a39,1,2,1,2,Un nuevo hito. Ponemos la primera piedra del centro de investigación UGR-DONES en Granada. Una instalación de apoyo al @user . El acelerador de partículas generará 4.000 M y 35.000 empleos en su vida útil. Objetivo: que [HASHTAG] sea referencia científica y tecnológica.,Un nuevo hito. Ponemos la primera piedra del centro de investigación UGR-DONES en Granada. Una instalación de apoyo al @user . El acelerador de partículas generará 4.000 M y 35.000 empleos en su vida útil. Objetivo: que [HASHTAG] sea referencia científica y tecnológica.
1196,1196,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Siento un profundo dolor por el fallecimiento del pequeño Daniel, el niño de Manzanilla que desapareció hace unos días y estaba ingresado en la UCI. No ha podido ser. Un fuerte abrazo a su familia que está viviendo una tragedia.","Siento un profundo dolor por el fallecimiento del pequeño Daniel, el niño de Manzanilla que desapareció hace unos días y estaba ingresado en la UCI. No ha podido ser. Un fuerte abrazo a su familia que está viviendo una tragedia."
1197,1197,1a1447720d9763418abc7703dec16a39,1,2,1,2,El 80% de la energía que produzca [HASHTAG] dentro de cuatro años será renovable. Y queremos que las fábricas que producen esa tecnología y los técnicos que la mantienen se instalen en nuestra comunidad. Nos ponemos a la vanguardia del liderazgo en energías limpias en Europa.,El 80% de la energía que produzca [HASHTAG] dentro de cuatro años será renovable. Y queremos que las fábricas que producen esa tecnología y los técnicos que la mantienen se instalen en nuestra comunidad. Nos ponemos a la vanguardia del liderazgo en energías limpias en Europa.
1198,1198,1a1447720d9763418abc7703dec16a39,1,2,1,2,"Lo vamos a hacer realidad: el Metro llegará soterrado al Hospital Civil de Málaga. En febrero se licitarán por 56 M€ las obras del primer tramo, desde Guadalmedina a Hilera. Y pronto conectará con el corazón de la ciudad. Las pruebas de seguridad están muy cerca de culminar.","Lo vamos a hacer realidad: el Metro llegará soterrado al Hospital Civil de Málaga. En febrero se licitarán por 56 M€ las obras del primer tramo, desde Guadalmedina a Hilera. Y pronto conectará con el corazón de la ciudad. Las pruebas de seguridad están muy cerca de culminar."
1199,1199,1a1447720d9763418abc7703dec16a39,1,2,1,2,Me gustaría aprobar los Presupuestos de [HASHTAG] para 2023 con la mayoría más amplia posible. Son una oportunidad para ayudar a las familias. Invito a los grupos a sumar. Sería útil dejar a un lado la bronca estéril y que todos nos centremos en las soluciones.,Me gustaría aprobar los Presupuestos de [HASHTAG] para 2023 con la mayoría más amplia posible. Son una oportunidad para ayudar a las familias. Invito a los grupos a sumar. Sería útil dejar a un lado la bronca estéril y que todos nos centremos en las soluciones.
1200,1200,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"[HASHTAG] arranca el curso con mejoras en Educación:. ✅ 5.000 nuevos docentes. ✅ 696 aulas más. ✅ Mejora la ratio media. ✅ Y el cheque escolar de 100€ por hijo ayudará en la vuelta al cole. Destinamos casi 8.000 M€ a Educación, un 23% más que en 2018. Éste es el camino.","[HASHTAG] arranca el curso con mejoras en Educación:. :check_mark_button: 5.000 nuevos docentes. :check_mark_button: 696 aulas más. :check_mark_button: Mejora la ratio media. :check_mark_button: Y el cheque escolar de 100€ por hijo ayudará en la vuelta al cole. Destinamos casi 8.000 M€ a Educación, un 23% más que en 2018. Éste es el camino."
1201,1201,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,", con menos impuestos, ingresa más y aporta más al progreso de España. Tenemos casi 400.000 nuevos contribuyentes. Y los [HASHTAG] son un gran avance. A base de hechos estamos en el centro del debate político. Entrevista en @user .",", con menos impuestos, ingresa más y aporta más al progreso de España. Tenemos casi 400.000 nuevos contribuyentes. Y los [HASHTAG] son un gran avance. A base de hechos estamos en el centro del debate político. Entrevista en @user ."
1202,1202,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,Siempre hemos tenido la misma posición: queremos acabar la Legislatura. Vamos a continuar trabajando para sacar a [HASHTAG] de la crisis que ha traído el Covid. La recuperación está por encima de las elecciones. Seguimos centrados en solucionar los problemas de los andaluces.,Siempre hemos tenido la misma posición: queremos acabar la Legislatura. Vamos a continuar trabajando para sacar a [HASHTAG] de la crisis que ha traído el Covid. La recuperación está por encima de las elecciones. Seguimos centrados en solucionar los problemas de los andaluces.
1203,1203,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Es un placer recibir en San Telmo al embajador de Eslovenia (@user ), Robert Krmelj. Queremos reforzar las relaciones comerciales y de amistad que nos unen. [HASHTAG] baja impuestos, tiene estabilidad y pone las cosas fáciles. Somos una tierra de oportunidades.","Es un placer recibir en San Telmo al embajador de Eslovenia (@user ), Robert Krmelj. Queremos reforzar las relaciones comerciales y de amistad que nos unen. [HASHTAG] baja impuestos, tiene estabilidad y pone las cosas fáciles. Somos una tierra de oportunidades."
1204,1204,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Tenía 7 años el 4 de diciembre de 1977. Y gracias a las personas que salieron a la calle con la bandera de Andalucía, hoy puedo ser el presidente de todos los andaluces. El legado y el espíritu del andalucismo deben seguir vivos. Los voy a defender siempre.","Tenía 7 años el 4 de diciembre de 1977. Y gracias a las personas que salieron a la calle con la bandera de Andalucía, hoy puedo ser el presidente de todos los andaluces. El legado y el espíritu del andalucismo deben seguir vivos. Los voy a defender siempre."
1205,1205,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Queremos vertebrar [HASHTAG] de este a oeste, de Almería a Huelva. Y que se cumplan las reivindicaciones históricas de colectivos y vecinos. Nos ofrecemos al Gobierno central para ayudar a gestionar el ferrocarril en nuestra tierra y unir mejor las capitales de las provincias.","Queremos vertebrar [HASHTAG] de este a oeste, de Almería a Huelva. Y que se cumplan las reivindicaciones históricas de colectivos y vecinos. Nos ofrecemos al Gobierno central para ayudar a gestionar el ferrocarril en nuestra tierra y unir mejor las capitales de las provincias."
1206,1206,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Hago un llamamiento a la serenidad y la calma, y a mantener la convivencia pacífica en . Confío en que lo antes posible se puedan aclarar los detalles de la investigación. Todos condenamos este asesinato repugnante.","Hago un llamamiento a la serenidad y la calma, y a mantener la convivencia pacífica en . Confío en que lo antes posible se puedan aclarar los detalles de la investigación. Todos condenamos este asesinato repugnante."
1207,1207,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Elena, tú y tus ganas nos habéis ganado a todos y se quedan para siempre en el corazón de mucha gente. Gracias por darnos luz y esperanza. Todos sumamos nuestro cariño en un momento como éste. Un fuerte abrazo a la hermana y los padres de Elena Huelva.","Elena, tú y tus ganas nos habéis ganado a todos y se quedan para siempre en el corazón de mucha gente. Gracias por darnos luz y esperanza. Todos sumamos nuestro cariño en un momento como éste. Un fuerte abrazo a la hermana y los padres de Elena Huelva."
1208,1208,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Hace dos años me comprometí a ayudar a dar un impulso a Linares. ¿Qué hemos hecho desde entonces?. Invertir 85,5 M€ de euros en la comarca entre 2019 y 2022. Y hacer más fácil que las empresas se instalen aquí. El apoyo va a continuar.","Hace dos años me comprometí a ayudar a dar un impulso a Linares. ¿Qué hemos hecho desde entonces?. Invertir 85,5 M€ de euros en la comarca entre 2019 y 2022. Y hacer más fácil que las empresas se instalen aquí. El apoyo va a continuar."
1209,1209,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Se podía hacer: [HASHTAG] ahora es la segunda comunidad con menos impuestos de España. Un nuevo avance. Los llevamos bajando más de tres años, y a nuestra tierra le va bien.. Salimos a competir y a ser locomotora de España.","Se podía hacer: [HASHTAG] ahora es la segunda comunidad con menos impuestos de España. Un nuevo avance. Los llevamos bajando más de tres años, y a nuestra tierra le va bien.. Salimos a competir y a ser locomotora de España."
1210,1210,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,Es el ciclista andaluz @user y le doy las gracias por esta bonita iniciativa: por cada km de escapada que protagonice en [HASHTAG] plantará un árbol en la zona afectada por el [HASHTAG] del año pasado. ¡Lleva más de 400! Animo a colaborar. Eres muy grande 👏👏,Es el ciclista andaluz @user y le doy las gracias por esta bonita iniciativa: por cada km de escapada que protagonice en [HASHTAG] plantará un árbol en la zona afectada por el [HASHTAG] del año pasado. ¡Lleva más de 400! Animo a colaborar. Eres muy grande :clapping_hands::clapping_hands:
1211,1211,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,El banco de pruebas de [HASHTAG] funciona: con menos impuestos aumentan los contribuyentes y la recaudación. Y con esos recursos hemos alcanzado la mayor inversión en servicios públicos esenciales. Bajar impuestos es una decisión estratégica dentro de nuestra autonomía fiscal.,El banco de pruebas de [HASHTAG] funciona: con menos impuestos aumentan los contribuyentes y la recaudación. Y con esos recursos hemos alcanzado la mayor inversión en servicios públicos esenciales. Bajar impuestos es una decisión estratégica dentro de nuestra autonomía fiscal.
1212,1212,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"El [POLITICAL_PARTY] da voz a sus afiliados y abre nueva etapa con el Congreso de Sevilla. Desde el @user nos volcamos por la unidad, creemos en ella para volver a dar solución a los problemas de España. Gracias por tu dedicación @user . Y mi apoyo en lo que decida @user .","El [POLITICAL_PARTY] da voz a sus afiliados y abre nueva etapa con el Congreso de Sevilla. Desde el @user nos volcamos por la unidad, creemos en ella para volver a dar solución a los problemas de España. Gracias por tu dedicación @user . Y mi apoyo en lo que decida @user ."
1213,1213,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,El Lago Marítimo tiene todo el apoyo de @user . Al Centro de Innovación se le va a sumar un centro de exposiciones y un centro tecnológico relacionado con la logística. La modernización del borde litoral ayudará a dinamizar la economía de Algeciras.,El Lago Marítimo tiene todo el apoyo de @user . Al Centro de Innovación se le va a sumar un centro de exposiciones y un centro tecnológico relacionado con la logística. La modernización del borde litoral ayudará a dinamizar la economía de Algeciras.
1214,1214,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Segunda jornada en la @user . Me reúno con el Grupo Español para el Crecimiento Verde (@user ), una importante asociación de más de 50 empresas comprometidas con el medioambiente. He ofrecido a [HASHTAG] como región segura para la inversión en energías renovables.","Segunda jornada en la @user . Me reúno con el Grupo Español para el Crecimiento Verde (@user ), una importante asociación de más de 50 empresas comprometidas con el medioambiente. He ofrecido a [HASHTAG] como región segura para la inversión en energías renovables."
1215,1215,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,El diálogo es más poderoso que la imposición y la política solo sale bien desde la responsabilidad. Ojalá muchos más se sumen al legado de Manuel Clavero. Avanzamos hacia la [HASHTAG] que queremos con una premisa: por encima de todo está el interés general de los andaluces.,El diálogo es más poderoso que la imposición y la política solo sale bien desde la responsabilidad. Ojalá muchos más se sumen al legado de Manuel Clavero. Avanzamos hacia la [HASHTAG] que queremos con una premisa: por encima de todo está el interés general de los andaluces.
1216,1216,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Cada uno de ellos hace una mejor [HASHTAG] con su ejemplo diario de entrega, compromiso y profesionalidad. Son nuestros policías y hoy es su Día. ¡Felicidades a los hombres y mujeres de la Policía Adscrita!. Gracias por vuestro servicio. Orgullosos de la @user .","Cada uno de ellos hace una mejor [HASHTAG] con su ejemplo diario de entrega, compromiso y profesionalidad. Son nuestros policías y hoy es su Día. ¡Felicidades a los hombres y mujeres de la Policía Adscrita!. Gracias por vuestro servicio. Orgullosos de la @user ."
1217,1217,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Es el mejor embajador de Algeciras y sus vecinos. Tiene pasión por la ciudad y defiende sus intereses como nadie. Y no parará de luchar por ella hasta que ocupe el lugar que merece.. Un orgullo sumar juntos, alcalde. Con @user construiremos la mejor Algeciras posible.","Es el mejor embajador de Algeciras y sus vecinos. Tiene pasión por la ciudad y defiende sus intereses como nadie. Y no parará de luchar por ella hasta que ocupe el lugar que merece.. Un orgullo sumar juntos, alcalde. Con @user construiremos la mejor Algeciras posible."
1218,1218,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,Es el tiempo de . Somos cuna de talento y salimos con mentalidad competitiva. Los galardonados por la @user son ejemplo del empuje y el espíritu rompedor de nuestra tierra. Gracias por hacer marca Málaga y Andalucía. ¡Enhorabuena!.,Es el tiempo de . Somos cuna de talento y salimos con mentalidad competitiva. Los galardonados por la @user son ejemplo del empuje y el espíritu rompedor de nuestra tierra. Gracias por hacer marca Málaga y Andalucía. ¡Enhorabuena!.
1219,1219,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,Hay dos puntos de vista para decidir la fecha de las elecciones: el político y el económico. Y prevalecerá siempre el interés general de . Lo primero van a ser los andaluces y preservar la recuperación económica.,Hay dos puntos de vista para decidir la fecha de las elecciones: el político y el económico. Y prevalecerá siempre el interés general de . Lo primero van a ser los andaluces y preservar la recuperación económica.
1220,1220,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"[HASHTAG] ha invertido 1.000 M€ en infraestructuras sanitarias. Tenemos 6 hospitales, 5 centros de salud y 30.000 profesionales más que hace 3 años. Nunca es suficiente, pero estamos mejor. Queremos una Sanidad Pública puntera para los andaluces. Gracias por hacerlo posible.","[HASHTAG] ha invertido 1.000 M€ en infraestructuras sanitarias. Tenemos 6 hospitales, 5 centros de salud y 30.000 profesionales más que hace 3 años. Nunca es suficiente, pero estamos mejor. Queremos una Sanidad Pública puntera para los andaluces. Gracias por hacerlo posible."
1221,1221,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,"Hoy es un día de esperanza. Pero también de reivindicación, de visibilidad y para decir bien claro que las mujeres sois imprescindibles. [HASHTAG] defiende la igualdad real. Y pedimos unidad para acabar con la violencia machista. [HASHTAG]","Hoy es un día de esperanza. Pero también de reivindicación, de visibilidad y para decir bien claro que las mujeres sois imprescindibles. [HASHTAG] defiende la igualdad real. Y pedimos unidad para acabar con la violencia machista. [HASHTAG]"
1222,1222,1b6c335d00dadd4c65d1cab1865b2f44,1,2,1,2,🔵 Vamos a aprobar un Programa de Activación de Empleo Joven con incentivos a la contratación estable que estará dotado con 70 M€. El paro juvenil ha descendido más de 11 puntos en [HASHTAG] desde 2019. Sigamos avanzando.,:blue_circle: Vamos a aprobar un Programa de Activación de Empleo Joven con incentivos a la contratación estable que estará dotado con 70 M€. El paro juvenil ha descendido más de 11 puntos en [HASHTAG] desde 2019. Sigamos avanzando.
